track_id,domain,grid_square,position_source,identification,in_exclusion_zone,track_confidence,grid_has_confirmed_maritime_exclusion_breach,grid_has_gps_spoofing
18600,maritime,GS-32,ais,hostile,0,0.747,0,0
18601,maritime,GS-13,ais,hostile,0,0.638,0,1
18602,air,GS-22,gps,friendly,0,0.627,0,0
18603,air,GS-21,radar,unknown,0,0.702,0,0
18604,air,GS-32,gps,unknown,1,0.632,0,1
18605,air,GS-11,gps,friendly,1,0.526,0,0
18606,air,GS-22,gps,hostile,1,0.553,0,0
18607,air,GS-11,gps,friendly,0,0.526,0,0
18608,air,GS-13,gps,unknown,0,0.798,1,0
18609,maritime,GS-11,sonar,unidentified,1,0.672,0,0
18610,air,GS-23,gps,unidentified,0,0.575,0,0
18611,air,GS-11,gps,unknown,0,0.352,0,0
18612,air,GS-12,radar,unidentified,0,0.863,0,0
18613,air,GS-13,gps,friendly,1,0.541,0,0
18614,air,GS-32,gps,friendly,0,0.934,0,0
18615,air,GS-32,radar,hostile,0,0.978,0,0
18616,maritime,GS-13,ais,unidentified,0,0.513,0,0
18617,maritime,GS-13,ais,friendly,1,0.451,0,0
18618,maritime,GS-13,sonar,friendly,0,0.46,0,0
18619,maritime,GS-11,sonar,unknown,0,0.366,0,0
18620,air,GS-22,radar,friendly,1,0.904,0,0
18621,air,GS-11,gps,unidentified,0,0.7,1,0
18622,air,GS-22,gps,hostile,0,0.694,0,0
18623,maritime,GS-11,ais,friendly,1,0.476,0,0
18624,maritime,GS-12,sonar,unidentified,0,0.827,0,0
18625,air,GS-22,gps,hostile,0,0.338,0,0
18626,air,GS-22,gps,friendly,0,0.952,0,0
18627,air,GS-23,radar,hostile,0,0.98,0,1
18628,air,GS-11,gps,friendly,0,0.321,0,0
18629,air,GS-22,gps,friendly,0,0.741,0,0
18630,air,GS-23,radar,unidentified,0,0.606,1,0
18631,maritime,GS-21,ais,friendly,0,0.566,0,0
18632,air,GS-23,gps,unidentified,1,0.648,0,0
18633,air,GS-13,radar,friendly,0,0.442,0,0
18634,maritime,GS-31,ais,friendly,1,0.437,0,1
18635,air,GS-32,radar,friendly,0,0.79,0,0
18636,air,GS-31,gps,hostile,0,0.721,0,0
18637,air,GS-12,gps,unknown,0,0.311,1,0
18638,maritime,GS-31,ais,unknown,1,0.945,0,0
18639,air,GS-23,radar,unknown,1,0.641,0,0
18640,maritime,GS-13,ais,unknown,0,0.688,0,0
18641,maritime,GS-12,sonar,friendly,0,0.712,0,0
18642,maritime,GS-12,sonar,friendly,0,0.763,0,0
18643,air,GS-32,gps,unidentified,0,0.334,0,0
18644,maritime,GS-13,sonar,friendly,1,0.638,1,0
18645,air,GS-13,radar,friendly,0,0.941,0,0
18646,maritime,GS-31,ais,unidentified,1,0.689,0,0
18647,maritime,GS-32,ais,unidentified,0,0.401,0,0
18648,air,GS-22,gps,friendly,0,0.892,1,0
18649,air,GS-32,gps,friendly,0,0.679,0,0
18650,maritime,GS-21,ais,unidentified,0,0.68,0,0
18651,maritime,GS-21,ais,hostile,0,0.911,0,0
18652,air,GS-13,radar,hostile,1,0.544,0,0
18653,air,GS-11,gps,unidentified,0,0.727,0,0
18654,maritime,GS-13,ais,unidentified,0,0.884,0,0
18655,air,GS-23,gps,hostile,0,0.517,0,0
18656,maritime,GS-13,ais,unidentified,0,0.77,0,1
18657,maritime,GS-31,ais,hostile,1,0.431,0,0
18658,maritime,GS-23,ais,friendly,0,0.95,0,0
18659,maritime,GS-21,sonar,friendly,1,0.378,0,1
18660,air,GS-22,gps,unknown,0,0.814,0,0
18661,maritime,GS-11,sonar,friendly,1,0.335,0,0
18662,maritime,GS-31,ais,friendly,1,0.79,0,1
18663,air,GS-22,gps,unidentified,0,0.647,0,0
18664,air,GS-21,radar,hostile,1,0.939,0,0
18665,maritime,GS-23,sonar,hostile,0,0.409,0,0
18666,air,GS-21,radar,friendly,0,0.576,0,0
18667,air,GS-22,gps,unidentified,0,0.906,0,0
18668,air,GS-21,gps,unidentified,0,0.719,0,0
18669,air,GS-31,radar,friendly,0,0.882,0,0
18670,air,GS-32,gps,unknown,0,0.333,0,0
18671,air,GS-22,gps,friendly,0,0.785,0,0
18672,air,GS-31,gps,friendly,0,0.488,0,0
18673,maritime,GS-22,ais,friendly,0,0.406,1,0
18674,maritime,GS-23,sonar,friendly,0,0.982,0,0
18675,maritime,GS-32,ais,unknown,1,0.512,1,0
18676,air,GS-22,gps,unidentified,0,0.85,0,1
18677,air,GS-32,radar,friendly,1,0.351,0,0
18678,air,GS-11,radar,friendly,0,0.809,0,0
18679,air,GS-22,radar,unidentified,0,0.497,0,0
18680,maritime,GS-22,ais,unknown,0,0.916,0,0
18681,air,GS-31,radar,friendly,1,0.678,0,0
18682,air,GS-22,radar,friendly,0,0.432,0,0
18683,maritime,GS-23,sonar,friendly,1,0.557,0,1
18684,maritime,GS-31,ais,hostile,0,0.921,0,0
18685,air,GS-32,radar,friendly,0,0.844,0,0
18686,air,GS-21,gps,unidentified,1,0.764,0,0
18687,air,GS-13,radar,hostile,1,0.363,0,0
18688,air,GS-13,gps,friendly,1,0.831,0,1
18689,air,GS-32,radar,unknown,0,0.892,0,0
18690,air,GS-32,gps,unknown,0,0.806,0,0
18691,maritime,GS-22,ais,friendly,0,0.902,0,0
18692,air,GS-13,radar,hostile,0,0.45,0,0
18693,air,GS-21,radar,hostile,1,0.966,0,0
18694,maritime,GS-12,sonar,unidentified,1,0.453,0,0
18695,maritime,GS-31,sonar,friendly,0,0.411,0,0
18696,air,GS-22,gps,friendly,0,0.771,0,1
18697,air,GS-32,gps,unknown,1,0.33,0,0
18698,air,GS-31,radar,hostile,1,0.696,0,1
18699,air,GS-12,gps,friendly,0,0.589,0,0
18700,maritime,GS-13,ais,unknown,1,0.478,0,0
18701,air,GS-12,radar,unknown,0,0.875,0,1
18702,maritime,GS-13,ais,unknown,0,0.451,0,1
18703,air,GS-13,radar,friendly,0,0.425,0,0
18704,air,GS-11,gps,friendly,0,0.362,0,0
18705,maritime,GS-13,sonar,friendly,0,0.837,1,0
18706,maritime,GS-23,ais,unknown,1,0.301,0,0
18707,maritime,GS-31,ais,friendly,0,0.452,0,0
18708,air,GS-32,radar,hostile,0,0.669,0,0
18709,maritime,GS-12,ais,unidentified,0,0.636,0,0
18710,air,GS-12,gps,unidentified,0,0.419,0,0
18711,maritime,GS-13,sonar,friendly,0,0.525,0,0
18712,maritime,GS-21,ais,friendly,0,0.449,0,0
18713,maritime,GS-11,sonar,friendly,1,0.811,0,0
18714,air,GS-21,gps,unidentified,1,0.793,0,0
18715,air,GS-11,gps,friendly,0,0.467,0,0
18716,maritime,GS-11,ais,unidentified,0,0.847,1,0
18717,maritime,GS-22,sonar,hostile,0,0.915,0,0
18718,air,GS-12,radar,unidentified,0,0.891,0,0
18719,air,GS-22,radar,unidentified,1,0.541,0,0
18720,maritime,GS-13,ais,friendly,1,0.535,0,0
18721,air,GS-32,gps,unidentified,0,0.926,0,1
18722,air,GS-32,radar,friendly,0,0.69,0,0
18723,maritime,GS-32,ais,unidentified,0,0.803,0,0
18724,maritime,GS-11,sonar,hostile,0,0.777,0,1
18725,maritime,GS-23,sonar,friendly,0,0.429,0,0
18726,air,GS-12,gps,friendly,0,0.622,0,0
18727,air,GS-12,gps,unknown,0,0.673,1,0
18728,maritime,GS-22,ais,unidentified,0,0.839,0,0
18729,maritime,GS-22,sonar,friendly,0,0.416,1,0
18730,maritime,GS-12,ais,hostile,0,0.45,1,1
18731,air,GS-13,gps,friendly,1,0.35,1,0
18732,maritime,GS-23,ais,friendly,0,0.332,0,0
18733,maritime,GS-21,ais,hostile,1,0.656,0,1
18734,air,GS-21,gps,friendly,0,0.819,1,0
18735,air,GS-11,radar,friendly,0,0.467,0,0
18736,air,GS-11,gps,hostile,0,0.949,1,1
18737,air,GS-11,gps,friendly,1,0.326,0,0
18738,air,GS-21,radar,friendly,0,0.557,0,0
18739,air,GS-31,gps,unidentified,1,0.315,0,0
18740,maritime,GS-21,sonar,unknown,0,0.842,0,0
18741,air,GS-23,radar,unidentified,1,0.884,0,0
18742,maritime,GS-31,ais,friendly,0,0.407,0,1
18743,air,GS-11,radar,friendly,0,0.884,0,0
18744,maritime,GS-12,ais,friendly,1,0.522,0,0
18745,air,GS-32,gps,friendly,0,0.976,1,0
18746,air,GS-22,radar,friendly,0,0.394,0,0
18747,maritime,GS-22,ais,unidentified,0,0.488,0,0
18748,air,GS-13,radar,friendly,0,0.507,0,1
18749,air,GS-23,gps,unidentified,1,0.626,0,0
18750,maritime,GS-31,sonar,friendly,0,0.417,0,0
18751,air,GS-32,radar,unknown,0,0.651,0,0
18752,maritime,GS-22,ais,friendly,0,0.534,1,0
18753,maritime,GS-13,ais,friendly,0,0.853,0,0
18754,maritime,GS-21,sonar,friendly,1,0.395,0,0
18755,maritime,GS-13,ais,unknown,0,0.433,0,1
18756,air,GS-13,radar,friendly,1,0.825,1,0
18757,maritime,GS-32,sonar,friendly,0,0.651,0,1
18758,maritime,GS-11,sonar,friendly,0,0.909,0,0
18759,air,GS-22,radar,unidentified,0,0.413,0,0
18760,maritime,GS-11,sonar,friendly,0,0.617,0,0
18761,air,GS-12,gps,friendly,0,0.389,0,0
18762,maritime,GS-22,sonar,friendly,0,0.792,0,0
18763,maritime,GS-21,ais,friendly,1,0.56,0,0
18764,maritime,GS-22,ais,unidentified,0,0.735,0,0
18765,air,GS-12,radar,unknown,0,0.62,0,0
18766,maritime,GS-11,ais,friendly,0,0.38,0,0
18767,air,GS-12,radar,unidentified,1,0.769,0,0
18768,air,GS-13,radar,friendly,0,0.392,0,0
18769,air,GS-23,gps,unknown,1,0.721,1,0
18770,air,GS-11,radar,hostile,1,0.88,0,0
18771,maritime,GS-13,ais,hostile,0,0.965,0,0
18772,maritime,GS-23,sonar,unknown,0,0.308,0,1
18773,maritime,GS-13,ais,unidentified,0,0.786,0,0
18774,maritime,GS-21,ais,unknown,1,0.953,0,0
18775,air,GS-12,radar,friendly,0,0.759,0,1
18776,maritime,GS-11,sonar,unidentified,0,0.814,0,0
18777,air,GS-32,gps,unidentified,0,0.406,0,0
18778,air,GS-11,radar,hostile,0,0.511,0,1
18779,maritime,GS-32,ais,hostile,1,0.506,1,0
18780,maritime,GS-12,sonar,unidentified,0,0.915,0,0
18781,air,GS-21,gps,unknown,1,0.813,0,0
18782,air,GS-11,gps,friendly,1,0.671,0,0
18783,air,GS-13,radar,unidentified,1,0.772,0,1
18784,maritime,GS-13,sonar,unidentified,0,0.661,0,1
18785,air,GS-22,gps,unidentified,0,0.541,1,0
18786,air,GS-21,gps,unknown,0,0.644,1,0
18787,air,GS-12,radar,friendly,0,0.934,0,0
18788,air,GS-22,gps,unidentified,0,0.846,0,0
18789,air,GS-12,radar,friendly,0,0.329,0,0
18790,air,GS-13,gps,unknown,0,0.591,1,0
18791,air,GS-21,radar,friendly,0,0.923,0,0
18792,maritime,GS-13,ais,friendly,0,0.775,0,0
18793,maritime,GS-11,ais,unidentified,0,0.666,0,0
18794,maritime,GS-12,ais,friendly,0,0.514,0,0
18795,air,GS-12,radar,unidentified,0,0.516,0,0
18796,air,GS-12,radar,unidentified,0,0.866,0,0
18797,maritime,GS-31,ais,unknown,0,0.514,0,1
18798,air,GS-12,radar,unidentified,0,0.548,0,0
18799,air,GS-13,gps,unidentified,0,0.957,0,0
18800,maritime,GS-23,sonar,friendly,0,0.352,0,0
18801,maritime,GS-31,sonar,friendly,1,0.881,0,0
18802,air,GS-21,radar,unidentified,0,0.42,1,0
18803,maritime,GS-31,ais,friendly,0,0.791,0,0
18804,maritime,GS-31,sonar,unidentified,1,0.408,0,0
18805,maritime,GS-32,sonar,friendly,0,0.963,0,0
18806,air,GS-23,gps,hostile,1,0.893,0,1
18807,maritime,GS-11,ais,friendly,0,0.736,0,1
18808,maritime,GS-32,ais,friendly,1,0.669,0,0
18809,air,GS-31,radar,friendly,0,0.693,0,0
18810,maritime,GS-11,ais,unidentified,0,0.561,1,0
18811,air,GS-11,gps,hostile,0,0.348,0,0
18812,maritime,GS-22,sonar,hostile,0,0.891,0,0
18813,air,GS-11,radar,friendly,1,0.307,0,0
18814,maritime,GS-13,sonar,unidentified,0,0.683,0,0
18815,air,GS-22,radar,unknown,1,0.363,0,0
18816,air,GS-21,gps,friendly,1,0.769,0,0
18817,air,GS-21,gps,hostile,1,0.638,0,0
18818,air,GS-12,gps,hostile,0,0.97,0,1
18819,maritime,GS-12,ais,friendly,0,0.628,1,1
18820,air,GS-12,gps,friendly,0,0.338,0,0
18821,maritime,GS-23,sonar,unidentified,0,0.372,1,0
18822,air,GS-31,gps,unknown,0,0.607,0,0
18823,air,GS-22,radar,unidentified,0,0.458,0,0
18824,air,GS-31,radar,unidentified,0,0.89,1,0
18825,air,GS-23,gps,friendly,0,0.811,0,0
18826,air,GS-22,gps,friendly,0,0.823,0,0
18827,maritime,GS-13,sonar,friendly,0,0.34,0,0
18828,air,GS-21,radar,unidentified,0,0.486,0,0
18829,maritime,GS-31,ais,hostile,0,0.706,0,0
18830,air,GS-23,radar,friendly,1,0.978,0,0
18831,maritime,GS-22,sonar,friendly,0,0.694,0,0
18832,maritime,GS-13,ais,friendly,1,0.842,1,0
18833,air,GS-31,gps,unknown,1,0.911,0,0
18834,air,GS-32,gps,friendly,1,0.763,0,0
18835,air,GS-31,gps,friendly,0,0.671,0,0
18836,air,GS-21,radar,friendly,1,0.438,0,0
18837,air,GS-32,gps,friendly,0,0.572,0,0
18838,air,GS-11,radar,friendly,0,0.55,0,0
18839,maritime,GS-32,sonar,hostile,0,0.738,0,0
18840,maritime,GS-21,ais,friendly,1,0.756,1,0
18841,maritime,GS-31,ais,unknown,1,0.988,0,1
18842,maritime,GS-12,sonar,unknown,0,0.964,0,0
18843,air,GS-11,radar,unidentified,0,0.328,0,0
18844,air,GS-32,gps,hostile,0,0.79,1,0
18845,air,GS-31,radar,unidentified,0,0.899,0,0
18846,air,GS-13,gps,unknown,0,0.304,0,0
18847,air,GS-23,radar,friendly,0,0.934,0,0
18848,maritime,GS-22,sonar,unidentified,1,0.716,1,1
18849,maritime,GS-22,sonar,hostile,0,0.327,1,0
18850,air,GS-22,gps,friendly,0,0.919,0,0
18851,air,GS-21,gps,unknown,1,0.651,0,0
18852,air,GS-31,radar,hostile,1,0.409,0,0
18853,maritime,GS-23,ais,hostile,1,0.625,0,0
18854,maritime,GS-22,sonar,unidentified,1,0.457,0,0
18855,air,GS-32,gps,unidentified,0,0.966,0,0
18856,air,GS-12,radar,unknown,1,0.458,0,0
18857,air,GS-13,radar,friendly,0,0.664,0,0
18858,maritime,GS-31,ais,unknown,0,0.813,1,0
18859,air,GS-21,gps,unidentified,0,0.636,1,0
18860,air,GS-32,gps,unknown,1,0.868,0,0
18861,air,GS-32,gps,unknown,0,0.365,0,0
18862,air,GS-22,radar,unidentified,1,0.372,0,1
18863,air,GS-13,gps,friendly,0,0.909,1,0
18864,air,GS-12,radar,hostile,0,0.966,0,0
18865,air,GS-13,gps,friendly,0,0.805,0,0
18866,maritime,GS-31,sonar,unknown,0,0.781,0,0
18867,air,GS-12,radar,friendly,0,0.379,0,0
18868,maritime,GS-32,sonar,unknown,1,0.558,0,0
18869,air,GS-32,gps,unknown,1,0.884,0,0
18870,maritime,GS-12,ais,hostile,0,0.949,0,0
18871,maritime,GS-32,sonar,friendly,0,0.471,0,1
18872,air,GS-31,radar,friendly,0,0.503,0,0
18873,air,GS-12,gps,unidentified,0,0.559,0,0
18874,air,GS-21,gps,unknown,0,0.581,0,0
18875,air,GS-23,gps,friendly,1,0.737,0,1
18876,air,GS-13,radar,unknown,1,0.886,0,0
18877,air,GS-11,gps,friendly,1,0.416,0,0
18878,maritime,GS-11,ais,unknown,0,0.337,0,0
18879,air,GS-11,gps,hostile,0,0.43,0,0
18880,air,GS-32,radar,friendly,0,0.552,0,0
18881,air,GS-22,gps,friendly,0,0.389,0,0
18882,air,GS-21,gps,unidentified,1,0.886,1,0
18883,maritime,GS-21,sonar,friendly,1,0.685,0,0
18884,maritime,GS-21,ais,hostile,0,0.681,0,0
18885,maritime,GS-11,sonar,unidentified,1,0.931,0,0
18886,air,GS-22,gps,friendly,0,0.63,0,0
18887,maritime,GS-32,sonar,unknown,0,0.465,0,0
18888,air,GS-22,gps,friendly,0,0.516,0,0
18889,air,GS-32,gps,hostile,0,0.373,0,0
18890,air,GS-13,gps,unidentified,0,0.386,0,0
18891,air,GS-23,gps,hostile,0,0.98,1,0
18892,air,GS-12,radar,friendly,1,0.726,0,0
18893,air,GS-22,gps,hostile,0,0.666,0,0
18894,air,GS-13,gps,friendly,1,0.44,0,0
18895,maritime,GS-32,ais,friendly,0,0.472,0,0
18896,air,GS-13,radar,unknown,1,0.691,0,0
18897,air,GS-13,gps,friendly,0,0.966,0,0
18898,maritime,GS-12,sonar,friendly,0,0.458,0,0
18899,maritime,GS-31,ais,friendly,0,0.979,0,0
18900,air,GS-13,radar,hostile,0,0.947,0,0
18901,air,GS-21,radar,friendly,0,0.728,0,1
18902,air,GS-12,gps,friendly,0,0.39,0,0
18903,air,GS-21,radar,friendly,0,0.453,0,0
18904,maritime,GS-31,sonar,unidentified,1,0.981,0,1
18905,maritime,GS-11,ais,hostile,0,0.544,0,1
18906,air,GS-22,radar,hostile,0,0.685,0,0
18907,air,GS-31,gps,friendly,0,0.701,0,0
18908,air,GS-31,radar,unknown,1,0.758,0,0
18909,air,GS-31,gps,hostile,0,0.845,0,0
18910,air,GS-32,radar,friendly,0,0.316,0,0
18911,air,GS-21,gps,unidentified,1,0.444,0,0
18912,maritime,GS-12,ais,friendly,1,0.88,0,0
18913,maritime,GS-22,sonar,unidentified,0,0.54,1,0
18914,maritime,GS-23,ais,unknown,0,0.491,0,0
18915,air,GS-12,gps,unidentified,0,0.623,0,0
18916,air,GS-32,gps,unknown,0,0.809,0,0
18917,maritime,GS-31,sonar,unidentified,1,0.367,0,0
18918,air,GS-21,radar,unidentified,0,0.797,0,0
18919,maritime,GS-11,sonar,unidentified,0,0.654,0,0
18920,air,GS-22,radar,friendly,1,0.334,0,0
18921,maritime,GS-23,ais,friendly,0,0.611,0,0
18922,air,GS-13,radar,unidentified,1,0.528,0,0
18923,air,GS-32,gps,friendly,0,0.408,0,0
18924,maritime,GS-22,sonar,friendly,0,0.576,0,0
18925,air,GS-13,gps,friendly,0,0.44,0,0
18926,air,GS-12,gps,friendly,0,0.827,1,0
18927,air,GS-23,radar,unknown,0,0.444,0,1
18928,air,GS-32,radar,friendly,0,0.958,0,0
18929,maritime,GS-11,ais,hostile,1,0.629,0,0
18930,air,GS-11,radar,unknown,0,0.559,0,0
18931,maritime,GS-21,ais,unknown,0,0.721,0,0
18932,air,GS-23,gps,unknown,0,0.91,0,0
18933,air,GS-21,gps,unknown,0,0.867,0,0
18934,maritime,GS-12,sonar,unidentified,1,0.876,0,0
18935,air,GS-32,gps,friendly,0,0.389,0,0
18936,air,GS-12,gps,unknown,0,0.323,0,0
18937,air,GS-31,gps,friendly,0,0.438,1,0
18938,air,GS-31,radar,unidentified,0,0.957,0,0
18939,air,GS-32,radar,unidentified,0,0.442,0,0
18940,maritime,GS-32,ais,friendly,1,0.729,0,0
18941,air,GS-21,radar,unidentified,0,0.502,0,0
18942,maritime,GS-11,sonar,unknown,0,0.951,1,0
18943,air,GS-13,gps,hostile,0,0.842,0,0
18944,maritime,GS-12,sonar,unidentified,0,0.594,0,0
18945,maritime,GS-12,ais,hostile,0,0.719,0,0
18946,maritime,GS-22,sonar,friendly,0,0.54,0,0
18947,maritime,GS-11,ais,hostile,0,0.705,0,0
18948,air,GS-13,gps,unidentified,1,0.886,0,0
18949,air,GS-22,radar,unidentified,1,0.738,0,0
18950,air,GS-23,radar,friendly,0,0.559,0,0
18951,maritime,GS-21,ais,friendly,0,0.555,0,0
18952,maritime,GS-11,ais,unidentified,1,0.951,1,0
18953,air,GS-21,radar,unidentified,1,0.789,0,0
18954,air,GS-12,gps,friendly,1,0.916,0,0
18955,maritime,GS-21,ais,friendly,0,0.552,0,0
18956,maritime,GS-31,sonar,unknown,0,0.402,1,0
18957,air,GS-13,gps,friendly,0,0.488,0,0
18958,air,GS-12,radar,friendly,0,0.72,0,1
18959,air,GS-21,gps,unidentified,0,0.919,0,0
18960,air,GS-12,gps,unidentified,1,0.413,0,0
18961,air,GS-11,gps,unknown,0,0.64,1,0
18962,air,GS-22,gps,friendly,0,0.563,1,0
18963,air,GS-31,gps,hostile,1,0.718,1,0
18964,air,GS-13,gps,unknown,1,0.599,0,0
18965,air,GS-11,gps,unknown,0,0.964,0,0
18966,air,GS-21,radar,unidentified,1,0.496,0,0
18967,air,GS-21,radar,hostile,0,0.318,0,0
18968,air,GS-22,gps,friendly,0,0.484,0,0
18969,maritime,GS-23,ais,unidentified,1,0.984,0,0
18970,air,GS-13,gps,unidentified,1,0.771,0,0
18971,maritime,GS-13,sonar,hostile,1,0.491,1,0
18972,maritime,GS-21,ais,friendly,0,0.684,1,0
18973,air,GS-11,gps,unidentified,1,0.468,0,0
18974,maritime,GS-23,sonar,hostile,0,0.726,0,0
18975,air,GS-31,gps,unidentified,0,0.73,0,0
18976,air,GS-21,gps,friendly,1,0.809,0,0
18977,air,GS-12,gps,friendly,0,0.544,0,1
18978,air,GS-22,gps,friendly,0,0.858,0,0
18979,air,GS-12,gps,unknown,0,0.376,0,0
18980,air,GS-23,gps,friendly,0,0.678,0,0
18981,maritime,GS-13,ais,unidentified,0,0.717,0,0
18982,maritime,GS-11,ais,friendly,0,0.94,0,0
18983,air,GS-23,radar,friendly,0,0.693,0,0
18984,maritime,GS-13,sonar,hostile,0,0.412,0,0
18985,air,GS-11,radar,unknown,0,0.94,1,0
18986,air,GS-32,radar,friendly,0,0.83,0,0
18987,maritime,GS-21,sonar,unidentified,0,0.674,0,1
18988,air,GS-22,radar,unidentified,0,0.656,0,0
18989,air,GS-13,gps,unknown,0,0.69,0,0
18990,maritime,GS-11,ais,unidentified,1,0.724,0,0
18991,maritime,GS-23,ais,hostile,1,0.791,0,0
18992,air,GS-22,gps,friendly,0,0.356,1,0
18993,maritime,GS-11,sonar,friendly,0,0.614,0,0
18994,air,GS-21,gps,friendly,1,0.504,0,0
18995,air,GS-32,gps,friendly,0,0.435,0,0
18996,air,GS-11,radar,friendly,0,0.929,0,1
18997,maritime,GS-23,ais,unidentified,0,0.34,0,0
18998,maritime,GS-12,sonar,hostile,0,0.833,0,0
18999,maritime,GS-31,sonar,unidentified,0,0.326,0,1
19000,maritime,GS-31,ais,unidentified,0,0.719,0,0
19001,air,GS-22,gps,friendly,1,0.648,0,0
19002,maritime,GS-11,ais,unidentified,0,0.734,0,0
19003,air,GS-32,radar,unknown,0,0.301,0,0
19004,maritime,GS-31,sonar,friendly,1,0.735,0,0
19005,air,GS-22,gps,unidentified,0,0.623,0,1
19006,air,GS-21,radar,unidentified,0,0.301,1,0
19007,air,GS-22,gps,unknown,0,0.822,1,0
19008,air,GS-13,gps,unidentified,0,0.611,0,0
19009,maritime,GS-31,ais,unknown,0,0.777,0,1
19010,air,GS-22,radar,friendly,0,0.827,1,0
19011,air,GS-22,gps,unidentified,0,0.795,0,0
19012,maritime,GS-31,ais,unidentified,0,0.823,1,0
19013,air,GS-22,gps,unknown,1,0.909,0,0
19014,air,GS-31,radar,friendly,0,0.836,0,0
19015,air,GS-11,gps,hostile,1,0.849,1,0
19016,air,GS-21,gps,friendly,0,0.405,0,0
19017,air,GS-12,radar,friendly,0,0.492,0,0
19018,air,GS-21,radar,hostile,1,0.923,0,0
19019,maritime,GS-13,ais,unidentified,0,0.858,0,0
19020,air,GS-31,radar,friendly,0,0.365,0,0
19021,maritime,GS-11,sonar,unidentified,0,0.837,0,1
19022,maritime,GS-11,ais,friendly,1,0.565,1,0
19023,air,GS-22,radar,unidentified,1,0.486,0,0
19024,air,GS-31,gps,friendly,0,0.783,0,0
19025,air,GS-12,radar,friendly,0,0.594,0,0
19026,air,GS-13,radar,unidentified,0,0.675,0,0
19027,maritime,GS-32,ais,unidentified,0,0.955,0,1
19028,maritime,GS-23,ais,unidentified,0,0.984,0,0
19029,maritime,GS-23,sonar,unknown,1,0.794,0,0
19030,air,GS-23,radar,friendly,1,0.771,0,1
19031,air,GS-22,radar,unidentified,0,0.677,0,0
19032,air,GS-12,gps,unidentified,0,0.831,0,0
19033,maritime,GS-21,ais,unknown,0,0.613,0,0
19034,maritime,GS-22,sonar,hostile,1,0.687,0,0
19035,air,GS-22,gps,hostile,0,0.456,1,0
19036,maritime,GS-32,ais,friendly,0,0.649,0,0
19037,air,GS-23,gps,friendly,0,0.796,0,0
19038,maritime,GS-13,ais,unknown,0,0.491,0,0
19039,maritime,GS-21,ais,friendly,0,0.99,0,0
19040,maritime,GS-23,ais,hostile,0,0.604,0,0
19041,maritime,GS-11,sonar,unidentified,1,0.386,0,1
19042,air,GS-32,gps,friendly,0,0.543,1,0
19043,maritime,GS-11,sonar,unidentified,0,0.776,0,0
19044,air,GS-11,radar,friendly,0,0.653,0,0
19045,maritime,GS-12,sonar,friendly,0,0.464,1,0
19046,maritime,GS-21,sonar,friendly,0,0.901,0,0
19047,air,GS-21,radar,unidentified,0,0.443,0,0
19048,maritime,GS-21,ais,friendly,0,0.652,0,0
19049,maritime,GS-22,ais,friendly,0,0.343,0,0
19050,air,GS-31,radar,unknown,1,0.758,0,0
19051,air,GS-31,radar,friendly,0,0.462,1,0
19052,air,GS-13,gps,friendly,0,0.909,0,0
19053,maritime,GS-21,ais,unidentified,0,0.737,0,0
19054,air,GS-12,radar,friendly,0,0.868,0,1
19055,air,GS-32,radar,unknown,0,0.675,1,0
19056,maritime,GS-21,sonar,unidentified,0,0.614,0,0
19057,maritime,GS-21,ais,unknown,1,0.376,0,0
19058,maritime,GS-31,ais,friendly,0,0.62,0,0
19059,maritime,GS-13,ais,friendly,0,0.837,0,1
19060,maritime,GS-31,ais,friendly,0,0.31,0,0
19061,maritime,GS-13,ais,friendly,0,0.843,0,0
19062,air,GS-12,gps,friendly,0,0.683,0,0
19063,air,GS-12,gps,unidentified,0,0.588,0,0
19064,maritime,GS-12,ais,unidentified,0,0.902,0,0
19065,air,GS-21,radar,unidentified,0,0.821,0,0
19066,air,GS-22,radar,unidentified,0,0.862,0,0
19067,maritime,GS-11,sonar,friendly,1,0.451,0,0
19068,maritime,GS-11,ais,unidentified,0,0.472,1,1
19069,maritime,GS-32,ais,hostile,0,0.381,0,0
19070,air,GS-32,radar,unknown,0,0.433,0,0
19071,air,GS-11,radar,unknown,0,0.669,0,0
19072,maritime,GS-13,sonar,friendly,1,0.509,1,1
19073,air,GS-12,gps,friendly,1,0.419,0,0
19074,air,GS-12,gps,hostile,0,0.456,1,0
19075,air,GS-23,gps,friendly,0,0.352,0,1
19076,air,GS-11,gps,friendly,1,0.694,0,0
19077,air,GS-31,gps,unknown,0,0.812,0,0
19078,air,GS-22,gps,unknown,1,0.85,0,0
19079,air,GS-11,radar,friendly,1,0.89,0,0
19080,maritime,GS-11,ais,unknown,1,0.474,0,0
19081,maritime,GS-12,sonar,unknown,1,0.902,0,0
19082,maritime,GS-13,ais,unknown,1,0.583,0,0
19083,air,GS-21,radar,unidentified,0,0.888,0,0
19084,maritime,GS-21,ais,unknown,0,0.966,0,0
19085,air,GS-23,radar,friendly,1,0.616,0,0
19086,maritime,GS-31,sonar,unidentified,1,0.659,0,0
19087,air,GS-13,gps,hostile,0,0.701,0,0
19088,maritime,GS-32,ais,unidentified,1,0.532,1,0
19089,air,GS-13,radar,friendly,0,0.948,0,0
19090,air,GS-13,gps,friendly,0,0.612,0,0
19091,air,GS-23,radar,unidentified,1,0.306,0,0
19092,air,GS-31,radar,unknown,0,0.765,1,0
